video_path,path,label,original_path,set,partition,combo
videos/set_2/IMG_1088.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1088/frame_302.jpg,f2,images/set_2/IMG_1088/frame_302.jpg,set_2,train,set_2_f2
videos/set_2/IMG_1088.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1088/frame_604.jpg,f2,images/set_2/IMG_1088/frame_604.jpg,set_2,train,set_2_f2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_524.jpg,g2,images/set_2/IMG_1089/frame_524.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_114.jpg,g2,images/set_2/IMG_1089/frame_114.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_90.jpg,g2,images/set_2/IMG_1089/frame_90.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_368.jpg,g2,images/set_2/IMG_1089/frame_368.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_54.jpg,g2,images/set_2/IMG_1089/frame_54.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_704.jpg,g2,images/set_2/IMG_1089/frame_704.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_80.jpg,g2,images/set_2/IMG_1089/frame_80.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_360.jpg,g2,images/set_2/IMG_1089/frame_360.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_98.jpg,g2,images/set_2/IMG_1089/frame_98.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1089.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1089/frame_626.jpg,g2,images/set_2/IMG_1089/frame_626.jpg,set_2,train,set_2_g2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_212.jpg,h2,images/set_2/IMG_1090/frame_212.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_106.jpg,h2,images/set_2/IMG_1090/frame_106.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_470.jpg,h2,images/set_2/IMG_1090/frame_470.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_550.jpg,h2,images/set_2/IMG_1090/frame_550.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_152.jpg,h2,images/set_2/IMG_1090/frame_152.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_530.jpg,h2,images/set_2/IMG_1090/frame_530.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_492.jpg,h2,images/set_2/IMG_1090/frame_492.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_688.jpg,h2,images/set_2/IMG_1090/frame_688.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_448.jpg,h2,images/set_2/IMG_1090/frame_448.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1090.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1090/frame_208.jpg,h2,images/set_2/IMG_1090/frame_208.jpg,set_2,train,set_2_h2
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_382.jpg,a3,images/set_2/IMG_1091/frame_382.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_730.jpg,a3,images/set_2/IMG_1091/frame_730.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_556.jpg,a3,images/set_2/IMG_1091/frame_556.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_536.jpg,a3,images/set_2/IMG_1091/frame_536.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_102.jpg,a3,images/set_2/IMG_1091/frame_102.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_384.jpg,a3,images/set_2/IMG_1091/frame_384.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_574.jpg,a3,images/set_2/IMG_1091/frame_574.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_716.jpg,a3,images/set_2/IMG_1091/frame_716.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_530.jpg,a3,images/set_2/IMG_1091/frame_530.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1091.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1091/frame_54.jpg,a3,images/set_2/IMG_1091/frame_54.jpg,set_2,train,set_2_a3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_194.jpg,b3,images/set_2/IMG_1092/frame_194.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_582.jpg,b3,images/set_2/IMG_1092/frame_582.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_258.jpg,b3,images/set_2/IMG_1092/frame_258.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_596.jpg,b3,images/set_2/IMG_1092/frame_596.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_136.jpg,b3,images/set_2/IMG_1092/frame_136.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_526.jpg,b3,images/set_2/IMG_1092/frame_526.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_12.jpg,b3,images/set_2/IMG_1092/frame_12.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_418.jpg,b3,images/set_2/IMG_1092/frame_418.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_158.jpg,b3,images/set_2/IMG_1092/frame_158.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1092.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1092/frame_604.jpg,b3,images/set_2/IMG_1092/frame_604.jpg,set_2,train,set_2_b3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_646.jpg,c3,images/set_2/IMG_1093/frame_646.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_118.jpg,c3,images/set_2/IMG_1093/frame_118.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_538.jpg,c3,images/set_2/IMG_1093/frame_538.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_508.jpg,c3,images/set_2/IMG_1093/frame_508.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_460.jpg,c3,images/set_2/IMG_1093/frame_460.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_464.jpg,c3,images/set_2/IMG_1093/frame_464.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_124.jpg,c3,images/set_2/IMG_1093/frame_124.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_168.jpg,c3,images/set_2/IMG_1093/frame_168.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_672.jpg,c3,images/set_2/IMG_1093/frame_672.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1093.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1093/frame_670.jpg,c3,images/set_2/IMG_1093/frame_670.jpg,set_2,train,set_2_c3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_656.jpg,d3,images/set_2/IMG_1094/frame_656.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_186.jpg,d3,images/set_2/IMG_1094/frame_186.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_388.jpg,d3,images/set_2/IMG_1094/frame_388.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_444.jpg,d3,images/set_2/IMG_1094/frame_444.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_552.jpg,d3,images/set_2/IMG_1094/frame_552.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_160.jpg,d3,images/set_2/IMG_1094/frame_160.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_90.jpg,d3,images/set_2/IMG_1094/frame_90.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_682.jpg,d3,images/set_2/IMG_1094/frame_682.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_536.jpg,d3,images/set_2/IMG_1094/frame_536.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1094.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1094/frame_218.jpg,d3,images/set_2/IMG_1094/frame_218.jpg,set_2,train,set_2_d3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_390.jpg,e3,images/set_2/IMG_1095/frame_390.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_706.jpg,e3,images/set_2/IMG_1095/frame_706.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_420.jpg,e3,images/set_2/IMG_1095/frame_420.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_756.jpg,e3,images/set_2/IMG_1095/frame_756.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_518.jpg,e3,images/set_2/IMG_1095/frame_518.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_408.jpg,e3,images/set_2/IMG_1095/frame_408.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_248.jpg,e3,images/set_2/IMG_1095/frame_248.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_350.jpg,e3,images/set_2/IMG_1095/frame_350.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_428.jpg,e3,images/set_2/IMG_1095/frame_428.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1095.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1095/frame_688.jpg,e3,images/set_2/IMG_1095/frame_688.jpg,set_2,train,set_2_e3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_336.jpg,f3,images/set_2/IMG_1096/frame_336.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_776.jpg,f3,images/set_2/IMG_1096/frame_776.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_22.jpg,f3,images/set_2/IMG_1096/frame_22.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_302.jpg,f3,images/set_2/IMG_1096/frame_302.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_736.jpg,f3,images/set_2/IMG_1096/frame_736.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_182.jpg,f3,images/set_2/IMG_1096/frame_182.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_366.jpg,f3,images/set_2/IMG_1096/frame_366.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_616.jpg,f3,images/set_2/IMG_1096/frame_616.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_158.jpg,f3,images/set_2/IMG_1096/frame_158.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1096.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1096/frame_630.jpg,f3,images/set_2/IMG_1096/frame_630.jpg,set_2,train,set_2_f3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_380.jpg,g3,images/set_2/IMG_1097/frame_380.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_472.jpg,g3,images/set_2/IMG_1097/frame_472.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_130.jpg,g3,images/set_2/IMG_1097/frame_130.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_314.jpg,g3,images/set_2/IMG_1097/frame_314.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_586.jpg,g3,images/set_2/IMG_1097/frame_586.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_214.jpg,g3,images/set_2/IMG_1097/frame_214.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_644.jpg,g3,images/set_2/IMG_1097/frame_644.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_236.jpg,g3,images/set_2/IMG_1097/frame_236.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_708.jpg,g3,images/set_2/IMG_1097/frame_708.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1097.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1097/frame_128.jpg,g3,images/set_2/IMG_1097/frame_128.jpg,set_2,train,set_2_g3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_610.jpg,h3,images/set_2/IMG_1098/frame_610.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_478.jpg,h3,images/set_2/IMG_1098/frame_478.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_222.jpg,h3,images/set_2/IMG_1098/frame_222.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_632.jpg,h3,images/set_2/IMG_1098/frame_632.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_718.jpg,h3,images/set_2/IMG_1098/frame_718.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_526.jpg,h3,images/set_2/IMG_1098/frame_526.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_124.jpg,h3,images/set_2/IMG_1098/frame_124.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_550.jpg,h3,images/set_2/IMG_1098/frame_550.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_754.jpg,h3,images/set_2/IMG_1098/frame_754.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1098.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1098/frame_640.jpg,h3,images/set_2/IMG_1098/frame_640.jpg,set_2,train,set_2_h3
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_298.jpg,a4,images/set_2/IMG_1099/frame_298.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_300.jpg,a4,images/set_2/IMG_1099/frame_300.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_124.jpg,a4,images/set_2/IMG_1099/frame_124.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_438.jpg,a4,images/set_2/IMG_1099/frame_438.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_846.jpg,a4,images/set_2/IMG_1099/frame_846.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_742.jpg,a4,images/set_2/IMG_1099/frame_742.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_238.jpg,a4,images/set_2/IMG_1099/frame_238.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_110.jpg,a4,images/set_2/IMG_1099/frame_110.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_676.jpg,a4,images/set_2/IMG_1099/frame_676.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1099.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1099/frame_134.jpg,a4,images/set_2/IMG_1099/frame_134.jpg,set_2,train,set_2_a4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_100.jpg,b4,images/set_2/IMG_1100/frame_100.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_158.jpg,b4,images/set_2/IMG_1100/frame_158.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_344.jpg,b4,images/set_2/IMG_1100/frame_344.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_340.jpg,b4,images/set_2/IMG_1100/frame_340.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_750.jpg,b4,images/set_2/IMG_1100/frame_750.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_136.jpg,b4,images/set_2/IMG_1100/frame_136.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_290.jpg,b4,images/set_2/IMG_1100/frame_290.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_410.jpg,b4,images/set_2/IMG_1100/frame_410.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_22.jpg,b4,images/set_2/IMG_1100/frame_22.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1100.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1100/frame_438.jpg,b4,images/set_2/IMG_1100/frame_438.jpg,set_2,train,set_2_b4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_286.jpg,c4,images/set_2/IMG_1101/frame_286.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_132.jpg,c4,images/set_2/IMG_1101/frame_132.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_528.jpg,c4,images/set_2/IMG_1101/frame_528.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_118.jpg,c4,images/set_2/IMG_1101/frame_118.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_566.jpg,c4,images/set_2/IMG_1101/frame_566.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_386.jpg,c4,images/set_2/IMG_1101/frame_386.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_164.jpg,c4,images/set_2/IMG_1101/frame_164.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_496.jpg,c4,images/set_2/IMG_1101/frame_496.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_42.jpg,c4,images/set_2/IMG_1101/frame_42.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1101.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1101/frame_660.jpg,c4,images/set_2/IMG_1101/frame_660.jpg,set_2,train,set_2_c4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_318.jpg,d4,images/set_2/IMG_1102/frame_318.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_350.jpg,d4,images/set_2/IMG_1102/frame_350.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_304.jpg,d4,images/set_2/IMG_1102/frame_304.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_644.jpg,d4,images/set_2/IMG_1102/frame_644.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_670.jpg,d4,images/set_2/IMG_1102/frame_670.jpg,set_2,train,set_2_d4
videos/set_2/IMG_1102.MOV,/home/stevie/git/chess_vision/dataset/256x256/images/set_2/IMG_1102/frame_456.jpg,d4,images/set_2/IMG_1102/frame_456.jpg,set_2,train,set_2_d4
